,name,year,month,era,bs_trip,selection,complete,shut_down,win,group,count,hold,innings,loss,blame,hitter,steersman,safety,stroke2,stroke3,homer,walk,high4,dune,fan,pitching,WHIP,bit_avg,on_base_per,OPS
0,1,15,3,8.28,17,3,0,0,0,3,0,0,25.0,25,23,124,107,35,11,0,6,13,0,2,22,532,1.92,.327,.410,1.008
1,4,15,3,6.46,14,3,0,0,0,3,2,0,23.2,17,17,111,93,27,3,1,5,14,1,1,19,417,1.73,.290,.385,.891
2,7,15,3,5.63,10,2,0,0,0,2,0,0,16.0,13,10,72,64,19,0,1,4,6,1,0,5,260,1.56,.297,.347,.863
3,8,15,3,5.04,17,3,0,0,3,0,5,1,25.0,14,14,115,95,28,4,0,2,17,2,1,19,482,1.80,.295,.404,.804
4,6,15,3,4.76,10,2,0,0,1,1,1,1,17.0,9,9,82,72,21,3,0,1,9,0,1,9,353,1.77,.292,.378,.753
5,3,15,3,4.67,15,3,0,0,2,1,3,1,27.0,14,14,115,97,21,7,1,1,14,0,1,21,473,1.30,.217,.319,.659
6,5,15,3,3.86,15,2,0,0,1,1,0,0,21.0,9,9,95,74,19,4,0,1,13,0,3,16,354,1.52,.257,.385,.736
7,10,15,3,3.54,11,2,0,0,1,1,2,1,20.1,8,8,85,73,15,4,0,2,10,0,2,14,349,1.23,.206,.318,.660
8,9,15,3,3.50,11,2,0,0,2,0,1,1,18.0,7,7,77,68,22,7,1,0,7,0,0,12,327,1.61,.324,.382,.838
9,2,15,3,2.50,8,2,0,0,2,0,3,1,18.0,5,5,76,67,18,3,0,0,6,0,1,9,290,1.33,.269,.329,.642
10,1,15,4,5.52,101,22,0,0,3,19,1,1,195.2,134,120,909,755,222,37,3,28,129,4,9,151,3775,1.79,.294,.401,.864
11,7,15,4,5.41,108,22,0,0,10,12,10,4,193.0,125,116,849,720,187,41,3,22,79,1,21,149,3349,1.38,.260,.344,.761
12,10,15,4,5.06,109,22,0,0,12,10,10,7,195.2,123,110,889,746,200,27,0,22,102,4,19,164,3558,1.54,.268,.368,.761
13,2,15,4,4.84,96,22,1,1,14,8,9,3,201.0,119,108,890,750,194,33,4,24,107,1,9,199,3535,1.50,.259,.356,.765
14,5,15,4,4.79,94,23,0,0,12,11,8,4,203.0,116,108,889,780,202,35,5,22,84,0,11,209,3590,1.41,.259,.338,.739
15,9,15,4,4.77,99,23,0,0,10,13,12,3,209.1,119,111,939,797,218,55,9,26,105,8,18,161,3663,1.54,.274,.368,.831
16,8,15,4,4.55,96,22,1,0,11,11,6,4,194.0,105,98,840,750,205,36,0,21,65,4,8,170,3399,1.39,.273,.335,.740
17,4,15,4,4.24,99,23,0,0,13,10,5,5,206.0,107,97,889,771,206,39,4,22,79,3,17,159,3440,1.38,.267,.346,.759
18,6,15,4,4.06,94,22,0,0,12,10,10,5,192.2,98,87,821,723,175,37,0,21,71,4,11,174,3214,1.28,.242,.318,.698
19,3,15,4,3.61,94,23,0,0,15,8,12,5,204.2,88,82,856,766,192,37,4,21,57,2,14,202,3379,1.22,.251,.311,.703
20,2,15,5,5.75,105,23,1,1,12,11,9,5,203.1,137,130,930,799,230,41,2,24,91,3,16,162,3596,1.58,.288,.368,.802
21,1,15,5,5.72,134,27,0,0,7,20,9,3,240.2,183,153,1099,936,273,46,10,27,108,4,19,211,4387,1.58,.292,.372,.821
22,4,15,5,5.61,111,26,0,0,8,17,1,2,231.0,151,144,1035,901,267,49,6,26,94,4,19,208,4034,1.56,.296,.372,.822
23,10,15,5,5.47,146,27,0,0,13,14,12,7,237.0,155,144,1099,924,269,51,0,25,131,9,16,178,4261,1.69,.291,.385,.813
24,8,15,5,5.29,120,27,0,0,14,13,11,4,240.0,153,141,1085,934,271,60,3,32,108,7,21,206,4364,1.58,.290,.374,.837
25,5,15,5,5.06,103,27,0,0,15,11,12,7,243.2,151,137,1083,939,259,47,6,32,103,3,15,209,4248,1.49,.276,.354,.795
26,9,15,5,4.46,102,25,0,0,12,13,9,5,218.0,117,108,960,806,222,34,4,24,100,5,24,178,3746,1.48,.275,.369,.786
27,6,15,5,4.28,101,25,0,0,12,12,11,7,223.0,115,106,973,852,212,46,0,27,92,5,10,208,3927,1.36,.249,.327,.725
28,3,15,5,4.01,95,25,1,0,14,11,10,7,220.0,107,98,927,836,214,47,2,31,65,1,13,210,3695,1.27,.256,.317,.745
29,7,15,5,3.41,120,26,0,0,20,5,14,10,235.0,97,89,1003,867,209,31,3,18,92,4,22,199,4013,1.28,.241,.328,.674
30,8,15,6,5.98,77,21,1,1,6,15,4,1,182.0,144,121,840,763,243,33,2,32,58,2,5,136,3205,1.65,.319,.367,.860
31,1,15,6,5.93,98,23,1,0,11,12,4,3,202.0,152,133,938,822,254,51,2,24,85,2,12,179,3675,1.68,.309,.379,.843
32,3,15,6,5.06,85,21,1,0,11,10,6,2,185.0,111,104,801,714,189,43,1,26,63,0,6,160,3082,1.36,.265,.328,.765
33,6,15,6,4.81,88,22,1,1,10,12,7,4,196.2,115,105,881,770,222,45,3,18,72,6,14,173,3383,1.50,.288,.355,.780
34,7,15,6,4.63,98,22,0,0,11,11,9,4,190.2,108,98,850,758,213,39,3,20,66,1,14,157,3340,1.46,.281,.348,.767
35,2,15,6,4.46,95,23,1,0,12,11,11,3,203.2,104,101,885,779,208,46,5,22,78,1,9,166,3441,1.40,.267,.339,.763
36,5,15,6,4.33,88,21,0,0,12,9,4,1,187.0,101,90,815,711,191,25,2,26,74,0,13,158,3238,1.42,.269,.345,.765
37,9,15,6,4.32,78,20,1,1,11,9,12,7,175.0,86,84,747,655,173,28,4,18,68,0,12,124,2956,1.38,.264,.342,.744
38,4,15,6,3.81,86,23,2,1,13,10,11,6,205.1,97,87,886,783,210,35,5,15,66,5,22,179,3413,1.34,.268,.341,.724
39,10,15,6,3.67,88,22,1,0,12,10,7,6,196.1,100,80,850,736,180,30,1,28,87,4,9,152,3386,1.36,.245,.330,.732
40,1,15,7,5.73,76,18,1,0,8,10,4,3,154.0,106,98,690,613,194,29,4,21,52,0,9,111,2569,1.60,.317,.375,.855
41,10,15,7,5.53,100,20,0,0,10,10,6,4,179.0,120,110,810,694,192,27,2,28,88,9,14,122,3212,1.56,.277,.367,.809
42,2,15,7,5.39,91,21,0,0,11,10,4,4,187.0,117,112,845,733,220,42,3,16,76,2,13,145,3172,1.58,.300,.373,.804
43,3,15,7,5.31,87,21,0,0,14,7,5,3,188.0,122,111,845,746,212,42,4,34,71,1,11,169,3384,1.51,.284,.353,.841
44,4,15,7,5.10,96,19,0,0,7,12,6,2,169.1,103,96,749,645,177,32,3,18,65,7,15,139,2917,1.43,.274,.352,.769
45,9,15,7,5.09,104,22,0,0,10,12,7,3,196.1,133,111,902,770,234,44,5,18,93,3,13,147,3438,1.67,.304,.384,.828
46,5,15,7,5.06,83,20,0,0,12,8,7,8,181.1,119,102,794,706,200,34,4,16,60,1,6,139,3001,1.43,.283,.339,.750
47,7,15,7,4.84,83,20,0,0,8,11,4,3,180.1,104,97,792,682,192,38,3,25,62,5,23,144,2989,1.41,.282,.358,.814
48,6,15,7,4.61,83,19,1,0,9,9,6,5,175.2,95,90,765,679,197,33,1,24,62,6,9,142,2954,1.47,.290,.356,.804
49,8,15,7,3.95,100,22,1,0,11,11,10,2,202.2,93,89,876,764,211,38,3,15,72,7,16,167,3434,1.40,.276,.348,.741
50,8,15,8,6.14,93,23,0,0,9,14,3,3,200.2,148,137,917,806,256,41,0,30,70,0,19,136,3421,1.63,.318,.382,.862
51,6,15,8,5.74,120,25,1,1,9,16,10,3,221.0,148,141,1004,872,264,51,5,33,102,6,10,214,3912,1.66,.303,.380,.866
52,5,15,8,5.65,95,25,0,0,11,14,4,1,220.0,153,138,1006,879,264,44,8,23,96,0,17,184,3851,1.64,.300,.378,.825
53,3,15,8,5.48,91,24,1,0,15,9,8,7,216.2,138,132,980,872,258,52,3,31,82,4,12,201,3910,1.57,.296,.363,.832
54,1,15,8,5.41,108,25,0,0,14,11,7,2,224.2,145,135,1027,879,258,45,2,24,103,2,24,184,4041,1.61,.294,.380,.812
55,10,15,8,4.96,104,25,3,2,9,16,2,2,219.2,129,121,974,832,228,47,5,20,107,9,17,144,3900,1.53,.274,.367,.781
56,9,15,8,4.92,101,24,0,0,11,13,14,7,210.1,119,115,928,812,236,40,4,28,74,3,14,143,3546,1.47,.291,.356,.809
57,4,15,8,4.52,103,25,0,0,11,14,13,5,223.0,128,112,966,846,232,37,2,23,80,5,15,166,3696,1.40,.274,.345,.750
58,2,15,8,3.96,104,24,0,0,14,10,9,5,216.0,107,95,944,810,213,36,5,17,93,5,14,188,3739,1.42,.263,.347,.730
59,7,15,8,3.33,91,24,0,0,19,5,9,12,216.0,86,80,884,790,185,37,2,22,59,1,16,195,3535,1.13,.234,.298,.668
60,2,15,9,6.52,108,25,0,0,11,14,9,8,221.0,177,160,1039,884,276,43,3,34,116,2,12,161,4120,1.77,.312,.396,.879
61,10,15,9,6.31,104,23,1,1,10,13,4,4,206.2,154,145,962,801,243,42,4,29,115,3,19,131,3758,1.73,.303,.396,.871
62,9,15,9,5.24,106,23,0,0,10,13,7,6,201.0,129,117,903,777,214,34,4,26,93,2,10,188,3602,1.53,.275,.357,.787
63,1,15,9,5.23,103,22,1,0,8,14,6,3,186.0,116,108,850,751,246,45,2,21,77,2,8,153,3292,1.74,.328,.393,.869
64,3,15,9,5.16,98,24,1,1,14,10,11,7,206.0,128,118,895,803,220,38,2,35,66,3,6,198,3501,1.39,.274,.331,.789
65,5,15,9,5.14,98,23,1,1,13,10,6,6,203.0,131,116,909,800,240,43,3,24,77,3,16,122,3411,1.56,.300,.370,.822
66,6,15,9,4.82,110,26,0,0,15,11,14,5,227.2,130,122,1003,875,241,49,2,27,97,4,14,208,3992,1.49,.275,.355,.783
67,8,15,9,4.63,101,23,0,0,11,11,8,4,212.0,127,109,938,809,215,35,5,28,92,3,15,166,3622,1.45,.266,.348,.773
68,7,15,9,4.62,107,24,1,0,14,10,9,3,210.1,112,108,923,826,238,34,2,34,63,0,14,176,3546,1.43,.288,.345,.803
69,4,15,9,4.52,89,21,1,0,10,10,4,3,185.1,101,93,808,707,195,27,3,15,79,5,8,163,3152,1.48,.276,.353,.740
70,8,15,10,6.48,14,3,0,0,1,2,0,0,25.0,18,18,113,102,32,6,0,4,7,1,2,15,423,1.56,.314,.369,.860
71,9,15,10,5.20,27,5,0,0,1,4,3,0,45.0,29,26,217,168,52,10,0,3,32,1,7,26,845,1.87,.310,.429,.852
72,6,15,10,4.33,15,3,0,0,1,2,1,1,27.0,14,13,117,101,26,6,0,2,12,0,1,21,450,1.41,.257,.336,.712
73,4,15,10,3.50,18,4,0,0,2,2,2,2,36.0,17,14,155,137,38,5,2,1,13,0,1,30,589,1.42,.277,.340,.705
74,10,15,10,3.24,10,3,0,0,1,2,1,1,25.0,11,9,102,93,22,4,0,3,8,0,0,15,399,1.20,.237,.297,.673
75,1,15,10,2.79,15,4,0,0,1,2,0,1,38.2,14,12,162,142,36,9,2,3,10,3,4,35,596,1.19,.254,.319,.727
76,5,15,10,2.33,11,3,0,0,2,1,3,2,27.0,10,7,118,106,29,4,0,2,11,0,0,29,479,1.48,.274,.342,.710
77,3,15,10,2.25,12,3,0,0,3,0,5,2,28.0,8,7,104,97,17,4,0,3,5,0,1,33,408,0.79,.175,.221,.530
78,2,15,10,2.00,16,4,0,0,3,1,3,1,36.0,10,8,153,130,26,4,0,1,17,1,3,34,658,1.19,.200,.305,.559
79,7,15,10,1.89,18,4,0,0,2,1,0,1,38.0,10,8,163,150,40,1,0,4,9,0,3,32,615,1.29,.267,.319,.672
80,10,16,4,5.70,128,23,0,0,6,17,7,3,207.0,153,131,959,793,221,37,4,29,129,6,15,177,3890,1.69,.279,.386,.831
81,3,16,4,5.33,96,23,0,0,11,12,6,4,201.0,126,119,891,789,228,42,2,26,80,0,9,155,3533,1.53,.289,.357,.804
82,4,16,4,5.03,108,22,1,1,11,11,10,6,198.2,123,111,883,769,223,39,4,15,81,7,12,160,3346,1.53,.290,.363,.773
83,8,16,4,4.54,117,25,1,1,12,13,19,5,218.0,126,110,986,847,241,33,3,24,111,7,10,190,3988,1.62,.285,.371,.787
84,1,16,4,4.53,113,25,0,0,12,13,9,7,226.2,126,114,1007,872,238,45,7,21,97,4,18,158,4046,1.48,.273,.356,.769
85,9,16,4,4.27,81,22,1,0,9,13,10,8,194.0,104,92,868,750,210,29,1,19,90,2,9,150,3309,1.55,.280,.362,.759
86,5,16,4,4.02,97,24,0,0,11,12,16,6,215.0,108,96,932,845,243,47,2,20,63,0,8,155,3544,1.42,.288,.340,.759
87,7,16,4,3.83,98,23,0,0,12,11,7,7,202.0,97,86,865,760,185,34,3,17,64,2,25,189,3356,1.23,.243,.321,.684
88,6,16,4,3.49,103,25,0,0,16,9,9,7,224.1,94,87,938,820,194,28,0,25,83,1,18,172,3609,1.24,.237,.318,.680
89,2,16,4,3.21,89,24,0,0,17,6,13,6,216.0,85,77,919,817,211,33,7,13,74,1,12,188,3528,1.32,.258,.326,.690
90,10,16,5,7.42,116,25,1,0,10,14,7,5,218.1,193,180,1052,876,288,38,4,29,134,2,14,157,4097,1.93,.329,.421,.901
91,8,16,5,6.52,106,24,1,0,11,13,12,3,207.0,160,150,959,839,253,40,2,37,92,2,12,171,3766,1.67,.302,.375,.862
92,1,16,5,5.90,113,24,1,1,7,15,4,3,215.0,160,141,983,852,248,49,9,30,100,3,12,166,3884,1.62,.291,.371,.846
93,3,16,5,5.66,116,26,0,0,13,13,9,5,232.0,157,146,1050,910,270,39,6,32,99,1,15,168,3902,1.59,.297,.371,.830
94,6,16,5,5.48,101,24,0,0,9,15,12,6,210.1,149,128,963,832,252,46,8,29,93,5,15,142,3587,1.64,.303,.380,.862
95,4,16,5,5.40,104,23,0,0,11,11,12,5,205.0,130,123,932,802,232,42,3,16,100,2,11,135,3536,1.62,.289,.372,.781
96,2,16,5,5.28,105,25,0,0,18,7,10,9,223.1,135,131,1019,896,271,66,3,24,95,1,14,189,3967,1.64,.303,.376,.839
97,9,16,5,5.24,97,25,2,1,12,12,5,8,221.2,147,129,1010,874,255,38,7,27,105,6,13,146,3904,1.62,.292,.373,.817
98,7,16,5,4.59,107,23,0,0,14,8,12,6,208.0,111,106,915,805,219,28,5,24,80,0,17,197,3608,1.44,.272,.348,.756
99,5,16,5,4.58,97,25,0,0,14,11,14,7,220.0,119,112,965,849,249,45,10,20,76,0,13,128,3710,1.48,.293,.357,.797
100,3,16,6,6.18,112,26,1,0,7,19,8,6,233.0,172,160,1075,948,291,44,6,42,97,2,18,174,4257,1.67,.307,.381,.880
101,1,16,6,6.03,116,24,0,0,11,13,14,7,218.0,160,146,1023,910,298,49,7,28,80,0,16,152,3999,1.73,.328,.388,.877
102,5,16,6,5.77,106,25,0,0,14,11,15,7,223.0,155,143,995,885,262,46,4,28,78,0,7,160,3793,1.53,.296,.353,.805
103,8,16,6,5.64,110,25,0,0,12,13,5,3,223.1,145,140,999,874,245,58,9,24,92,5,15,201,3962,1.51,.280,.357,.806
104,9,16,6,5.37,108,25,1,0,12,13,13,3,223.0,140,133,1015,899,271,45,3,19,87,1,5,175,4030,1.61,.301,.362,.784
105,4,16,6,5.16,105,25,0,0,10,15,8,6,225.0,147,129,1014,880,246,36,4,27,89,7,28,142,3773,1.49,.280,.362,.783
106,10,16,6,4.76,109,24,0,0,12,11,6,5,221.0,134,117,984,859,240,38,3,21,96,2,7,156,3879,1.52,.279,.354,.758
107,7,16,6,4.72,98,23,0,0,16,6,8,4,208.0,117,109,928,801,222,40,5,17,100,0,12,180,3679,1.55,.277,.363,.766
108,6,16,6,4.26,108,26,1,0,13,13,7,4,228.0,127,108,1002,891,244,42,0,26,86,2,8,178,3745,1.45,.274,.341,.750
109,2,16,6,3.74,86,25,1,1,16,9,10,6,221.1,108,92,956,843,216,35,7,26,81,2,13,167,3780,1.34,.256,.328,.735
110,1,16,7,7.14,110,20,0,0,8,12,8,5,174.0,151,138,832,697,226,46,3,21,100,1,13,133,3319,1.87,.324,.413,.903
111,4,16,7,6.26,112,22,0,0,8,14,10,4,194.0,146,135,900,773,229,41,5,27,86,4,21,131,3463,1.62,.296,.378,.845
112,8,16,7,6.08,103,20,0,0,9,11,6,4,177.2,135,120,827,701,212,37,3,27,93,4,12,123,3277,1.72,.302,.389,.869
113,6,16,7,5.86,97,22,0,0,9,13,3,4,196.2,145,128,912,785,235,43,6,26,101,2,9,141,3525,1.71,.299,.381,.850
114,2,16,7,5.78,85,21,0,0,9,12,5,4,187.0,125,120,830,709,199,32,7,23,83,0,11,104,3299,1.51,.281,.359,.802
115,7,16,7,5.32,87,20,0,0,12,8,8,7,176.0,110,104,778,685,192,34,1,23,71,0,11,159,3040,1.49,.280,.355,.789
116,5,16,7,5.08,100,21,0,0,14,7,9,8,193.0,117,109,876,779,241,36,4,29,73,2,5,133,3323,1.63,.309,.367,.845
117,10,16,7,4.93,96,21,0,0,13,7,5,2,191.2,111,105,857,746,207,36,2,15,78,1,14,142,3202,1.49,.278,.353,.744
118,3,16,7,4.90,85,18,0,0,8,9,9,3,165.1,101,90,730,634,178,29,1,24,64,0,12,111,2853,1.46,.281,.353,.796
119,9,16,7,4.64,99,23,2,0,13,10,4,2,205.2,121,106,916,799,225,36,7,25,92,3,9,123,3617,1.54,.282,.359,.797
120,1,16,8,6.45,109,23,0,0,6,17,1,2,198.0,160,142,927,823,262,58,5,27,74,0,10,178,3640,1.70,.318,.379,.878
121,10,16,8,6.30,106,24,0,0,11,13,9,5,210.0,161,147,965,843,253,37,1,30,90,3,14,168,3732,1.63,.300,.373,.827
122,9,16,8,5.96,121,24,0,0,12,12,20,8,213.0,155,141,997,858,263,47,4,19,102,3,11,181,3887,1.71,.307,.384,.821
123,3,16,8,5.82,94,23,1,0,12,11,9,5,201.0,142,130,911,810,243,44,3,28,76,0,13,134,3577,1.59,.300,.367,.833
124,8,16,8,5.57,100,23,0,0,9,14,5,4,202.0,133,125,917,813,250,47,5,30,81,4,10,154,3447,1.64,.308,.376,.864
125,6,16,8,5.52,103,25,0,0,12,13,9,7,220.0,143,135,988,865,253,39,3,25,90,4,14,156,3750,1.56,.293,.365,.796
126,4,16,8,5.14,112,26,0,0,16,10,15,8,231.0,150,132,1045,909,264,45,5,18,91,6,22,179,3972,1.54,.290,.364,.774
127,7,16,8,4.69,97,23,0,0,12,11,5,3,201.1,115,105,907,791,211,34,2,17,89,0,12,157,3487,1.49,.267,.346,.725
128,5,16,8,4.53,94,23,0,0,13,10,11,6,204.2,112,103,900,798,221,28,4,25,67,1,16,150,3443,1.41,.277,.341,.757
129,2,16,8,4.40,104,24,0,0,16,8,7,4,217.0,114,106,952,846,240,43,2,29,82,1,12,160,3723,1.48,.284,.354,.796
130,1,16,9,6.22,109,23,0,0,7,16,9,2,198.1,145,137,925,808,265,55,6,16,90,1,13,153,3662,1.79,.328,.401,.871
131,5,16,9,6.09,92,21,0,0,9,12,7,2,181.2,123,123,829,728,223,40,3,22,67,0,16,134,3118,1.60,.306,.374,.834
132,3,16,9,5.99,121,23,0,0,12,11,16,9,206.0,143,137,948,828,244,44,1,33,89,3,18,157,3732,1.62,.295,.374,.844
133,10,16,9,5.72,112,23,0,0,11,12,4,3,207.2,140,132,956,825,270,36,1,26,93,8,9,147,3702,1.75,.327,.397,.865
134,6,16,9,5.50,76,19,0,0,8,11,2,2,168.2,116,103,755,665,188,31,5,18,65,4,10,136,2947,1.50,.283,.352,.778
135,8,16,9,5.48,105,21,0,0,11,10,9,6,184.0,128,112,844,725,220,49,10,16,88,5,13,133,3368,1.67,.303,.383,.848
136,9,16,9,4.68,104,20,0,0,9,11,17,7,173.0,99,90,768,670,190,28,1,20,68,2,10,142,3071,1.49,.284,.355,.772
137,2,16,9,4.34,93,22,1,1,15,7,10,7,195.0,96,94,848,747,210,30,3,20,71,2,12,152,3341,1.44,.281,.350,.759
138,7,16,9,4.20,109,25,0,0,13,11,19,8,227.0,112,106,993,873,236,31,2,33,92,0,8,205,3873,1.45,.270,.344,.767
139,4,16,9,3.55,108,21,1,1,13,7,15,4,190.0,86,75,811,711,183,31,2,15,69,1,13,126,3197,1.33,.257,.331,.701
140,8,16,10,5.80,27,6,0,0,2,4,3,2,54.1,38,35,253,211,65,12,0,3,28,0,6,37,953,1.71,.308,.394,.802
141,2,16,10,5.79,17,3,0,0,2,1,0,0,28.0,19,18,134,114,38,7,1,1,12,0,3,22,517,1.79,.333,.399,.837
142,4,16,10,4.91,27,5,0,0,2,3,5,1,44.0,25,24,197,169,49,9,0,4,23,0,2,36,814,1.64,.290,.380,.794
143,3,16,10,4.50,23,5,0,0,2,3,3,2,44.0,28,22,194,173,53,9,1,8,13,0,2,36,769,1.50,.306,.360,.869
144,1,16,10,4.40,23,5,0,0,2,3,3,1,43.0,25,21,199,172,56,13,1,2,19,0,2,40,777,1.74,.326,.397,.845
145,5,16,10,3.98,22,5,0,0,2,3,2,2,43.0,23,19,187,172,48,7,0,8,11,0,3,35,696,1.37,.279,.333,.793
146,10,16,10,3.89,13,4,0,0,3,1,1,1,37.0,16,16,164,145,41,8,0,5,14,1,3,29,655,1.49,.283,.354,.795
147,7,16,10,3.66,32,7,0,0,4,3,3,1,64.0,28,26,257,233,49,7,0,6,20,0,1,60,984,1.08,.210,.275,.592
148,6,16,10,3.46,12,3,0,0,2,1,1,1,26.0,10,10,101,88,20,3,0,2,9,0,2,20,395,1.12,.227,.310,.640
149,9,16,10,3.35,25,5,1,0,3,2,5,2,45.2,19,17,197,172,42,7,0,2,17,1,2,48,709,1.29,.244,.314,.634
150,3,17,3,6.00,6,1,0,0,0,1,0,0,9.0,7,6,42,34,7,1,1,3,8,0,0,5,180,1.67,.206,.357,.916
151,8,17,3,5.63,5,1,0,0,0,1,0,0,8.0,6,5,38,32,11,5,0,1,4,0,2,9,160,1.88,.344,.447,1.041
152,7,17,3,3.00,4,1,0,0,1,0,1,1,9.0,5,3,34,33,7,2,0,1,0,0,1,8,133,0.78,.212,.235,.599
153,6,17,3,2.00,5,1,0,0,0,1,0,0,9.0,3,2,37,35,9,2,0,1,2,1,0,8,139,1.22,.257,.297,.697
154,1,17,3,2.00,4,1,0,0,1,0,2,1,9.0,2,2,36,33,8,1,0,0,0,0,1,8,130,0.89,.242,.265,.537
155,9,17,3,2.00,3,1,0,0,1,0,0,0,9.0,2,2,33,31,7,1,0,2,1,0,0,7,115,0.89,.226,.250,.702
156,10,17,3,1.13,5,1,0,0,0,1,0,0,8.0,3,1,33,27,4,1,0,0,2,0,2,8,134,0.75,.148,.242,.428
157,5,17,3,1.00,4,1,0,0,0,1,0,0,9.0,2,1,34,31,4,0,0,1,3,0,0,10,151,0.78,.129,.206,.432
158,4,17,3,1.00,5,1,0,0,1,0,3,1,9.0,1,1,34,30,5,2,1,0,4,0,0,6,122,1.00,.167,.265,.565
159,2,17,3,0.00,2,1,0,0,1,0,0,1,9.0,0,0,33,29,4,0,0,0,3,0,0,8,129,0.78,.138,.219,.357
160,3,17,4,5.87,110,25,1,0,4,19,3,2,222.1,158,145,1004,871,250,46,10,23,92,3,22,184,3870,1.54,.287,.366,.808
161,5,17,4,4.93,87,25,0,0,13,12,11,7,219.0,125,120,942,862,240,47,3,21,53,2,14,154,3439,1.34,.278,.328,.741
162,9,17,4,4.74,101,25,3,1,17,8,13,7,224.0,126,118,992,903,277,42,6,19,64,2,10,183,3840,1.52,.307,.356,.786
163,2,17,4,4.62,107,25,0,0,11,13,5,4,228.0,135,117,1031,895,250,44,8,17,100,6,12,171,4008,1.54,.279,.357,.761
164,6,17,4,4.60,106,25,0,0,14,11,12,4,223.0,121,114,996,876,244,31,2,23,88,1,16,184,3822,1.49,.279,.352,.750
165,10,17,4,4.53,108,25,0,0,10,15,1,2,224.1,127,113,977,851,228,36,3,17,83,3,14,160,3805,1.39,.268,.338,.715
166,1,17,4,4.32,91,25,2,2,11,14,11,6,219.0,116,105,942,862,239,41,3,21,56,0,14,152,3429,1.35,.277,.330,.735
167,7,17,4,4.04,113,25,0,0,16,8,15,8,227.0,111,102,989,857,203,25,1,27,95,2,21,216,3844,1.31,.237,.326,.689
168,8,17,4,3.97,104,25,0,0,13,12,9,6,222.0,102,98,951,853,226,29,5,27,63,6,17,203,3772,1.30,.265,.324,.730
169,4,17,4,3.04,109,25,0,0,14,11,17,7,219.0,83,74,912,819,197,29,4,19,64,3,16,190,3433,1.19,.241,.306,.661
170,3,17,5,6.24,101,25,0,0,11,14,5,5,222.0,160,154,1048,895,275,52,4,34,110,3,24,197,4162,1.73,.307,.393,.882
171,1,17,5,5.75,101,26,0,0,10,16,8,5,227.0,158,145,1024,919,277,51,5,31,74,3,9,158,3838,1.55,.301,.355,.824
172,5,17,5,5.02,91,25,0,0,12,12,13,8,224.0,133,125,992,887,259,57,9,15,59,0,26,158,3632,1.42,.292,.351,.778
173,8,17,5,4.68,100,24,0,0,12,12,11,3,213.1,122,111,956,823,226,46,3,22,108,5,10,166,3672,1.57,.275,.363,.781
174,10,17,5,4.60,110,25,0,0,12,13,13,8,221.0,124,113,986,863,247,49,3,25,90,4,12,160,3819,1.53,.286,.359,.796
175,7,17,5,4.42,110,25,0,0,12,13,13,7,222.0,133,109,996,867,244,34,2,19,90,2,17,182,3859,1.51,.281,.359,.750
176,6,17,5,4.31,102,25,0,0,12,12,12,3,227.2,118,109,994,878,240,51,6,21,82,5,19,184,3798,1.41,.273,.347,.764
177,9,17,5,4.12,104,26,0,0,17,9,6,7,238.0,117,109,1035,927,269,40,3,22,73,3,16,171,3919,1.44,.290,.350,.761
178,4,17,5,3.78,101,24,0,0,11,13,15,8,212.0,102,89,903,801,200,38,4,26,66,6,20,157,3473,1.26,.250,.321,.725
179,2,17,5,3.53,89,23,2,2,14,9,5,5,206.1,84,81,878,776,204,23,9,13,68,2,20,158,3380,1.32,.263,.336,.702
180,8,17,6,6.87,114,25,0,0,10,14,8,3,224.0,185,171,1046,910,288,59,4,29,94,5,15,177,4067,1.71,.317,.385,.870
